,student_id,gender,grade,region,study_hours,attendance_rate,mid_score,final_score,join_dt
1479,1480,F,3,Seoul,12.7,86.4,73.8,75.2,2024-05-16
1480,1481,F,3,Gyeonggi,6.1,94.39999999999999,76.0,47.9,2024-10-19
1481,1482,F,3,Busan,12.1,95.8,60.2,73.8,2025-01-23
1482,1483,F,2,Seoul,19.8,85.39999999999999,34.6,82.5,2024-08-30
1483,1484,M,3,Seoul,13.9,84.2,52.8,70.4,2024-07-17
1484,1485,M,3,Busan,8.2,100.0,47.5,66.9,2024-04-05
1485,1486,F,2,Seoul,16.8,93.10000000000001,77.1,62.3,2024-05-25
1486,1487,F,1,Seoul,23.7,86.5,100.0,79.8,2024-08-27
1487,1488,M,1,Gyeonggi,24.8,95.89999999999999,40.9,52.8,2024-05-04
1488,1489,F,2,Seoul,15.2,100.0,59.3,68.1,2024-03-18
1489,1490,F,1,Etc,11.7,100.0,61.1,98.5,2024-06-08
1490,1491,F,1,Daegu,3.0,82.69999999999999,72.1,84.1,2024-08-26
1491,1492,M,2,Busan,7.6,87.2%,81.9,63.3,2024-11-06
1492,1493,F,2,Daegu,19.7,86.5,74.9,82.2,2025-01-24
1493,1494,F,2,Daegu,16.7,94.0,61.4,54.1,2024-11-04
1494,1495,F,1,Daegu,13.1,91.7,67.4,87.7,2024-03-28
1495,1496,M,2,Etc,7.0,83.8,69.7,75.9,2025-02-02
1496,1497,M,2,Busan,16.5,87.2,61.4,71.0,2024-04-06
1497,1498,M,1,Gyeonggi,15.7,87.6,55.3,56.5,2024-06-17
1498,1499,M,2,Busan,15.1,82.39999999999999,59.0,75.2,2025-01-22
1499,1500,M,2,Seoul,7.5,100.0,62.9,61.2,2024-08-12
1500,1501,M,3,Seoul,7.9,90.7,67.3,58.1,2024-10-04
1501,1502,F,3,Seoul,4.2,89.0,74.0,56.5,2024-12-23
1502,1503,F,1,Gyeonggi,0.0,100.0,96.9,95.3,2025-01-25
1503,1504,M,3,Seoul,8.8,82.3,94.7,34.9,2025-01-14
1504,1505,M,2,Daegu,13.3,95.8,62.1,83.5,2024-12-02
1505,1506,M,3,Etc,9.2,100.0,58.6,76.1,2024-12-26
1506,1507,F,3,Seoul,18.7,97.2,63.3,52.4,2024-11-12
1507,1508,M,1,Busan,4.3,100.0,55.0,59.3,2024-10-12
1508,1509,M,1,Seoul,19.9,88.6,86.0,56.3,2024-11-25
1509,1510,M,3,Seoul,17.0,89.60000000000001,69.9,79.7,2024-04-09
1510,1511,M,3,Seoul,4.5,92.4,58.7,92.4,2024-08-28
1511,1512,M,1,Seoul,27.5,93.5,54.2,99.0,2024-03-02
1512,1513,M,1,Seoul,10.6,86.4,94.2,75.5,2024-04-20
1513,1514,F,2,Gyeonggi,6.0,97.3%,100.0,69.9,2024-07-09
1514,1515,F,1,Seoul,6.2,88.3,79.8,75.2,2024-11-30
1515,1516,F,1,Etc,9.1,88.0,48.8,72.9,2024-04-19
1516,1517,F,3,Seoul,9.8,81.89999999999999,60.7,80.9,2025-02-08
1517,1518,F,2,Busan,8.5,100.0,75.2,75.1,2024-06-29
1518,1519,M,2,Gyeonggi,13.8,94.89999999999999,68.9,94.8,2024-08-21
1519,1520,F,2,Gyeonggi,19.5,89.7,79.6,100.0,2024-05-27
1520,1521,M,1,Etc,8.0,82.0,61.1,68.1,2024-04-25
1521,1522,M,2,Seoul,13.6,100.0,70.7,81.5,2024-11-01
1522,1523,M,3,Seoul,18.5,89.0,75.4,51.7,2024-11-22
1523,1524,M,3,Gyeonggi,8.9,89.7,45.0,58.2,2024-09-11
1524,1525,M,2,Seoul,7.8,92.30000000000001,76.3,89.8,2024-10-21
1525,1526,M,3,Daegu,13.0,99.7,86.1,66.6,2024-12-28
1526,1527,M,2,Seoul,0.0,98.6,80.6,80.4,2025-01-16
1527,1528,F,3,Gyeonggi,11.6,90.7,71.1,62.0,2024-07-04
1528,1529,F,3,Seoul,24.2,98.4,54.6,,2024-04-10
1529,1530,M,3,Seoul,,94.19999999999999,67.6,,2024-09-05
1530,1531,F,1,Seoul,22.0,83.8,44.0,,2025-01-17
1531,1532,M,1,Gyeonggi,14.5,86.9,80.6,83.7,2024-06-15
1532,1533,F,2,Gyeonggi,10.6,91.4,96.0,92.9,2024-05-05
1533,1534,M,3,Gyeonggi,13.4,88.7,50.8,60.9,2024-07-09
1534,1535,F,3,Seoul,14.7,92.5,59.9,68.9,2024-05-09
1535,1536,F,2,Gyeonggi,8.2,91.9,64.6,83.7,2024-04-19
1536,1537,F,1,Gyeonggi,3.2,100.0,92.8,82.1,2024-09-11
1537,1538,M,1,Busan,10.4,89.60000000000001,75.8,93.2,2024-11-23
1538,1539,M,2,Seoul,7.8,98.2,90.0,77.6,2024-11-28
1539,1540,F,1,Seoul,15.7,86.9,66.4,44.0,2024-06-28
1540,1541,F,1,Busan,16.1,94.1,84.2,81.4,2024-10-30
1541,1542,F,3,Busan,9.3,84.5,76.4,51.9,2025-01-17
1542,1543,F,1,Seoul,15.1,96.8,73.4,48.4,2025-02-03
1543,1544,F,1,Busan,14.5,88.7,66.5,57.4,2024-10-13
1544,1545,M,2,Busan,0.0,88.6,61.1,93.9,2024-10-12
1545,1546,M,2,Etc,17.8,90.7,52.6,81.8,2025-01-24
1546,1547,M,1,Busan,3.8,86.2,85.5,75.4,2025-02-14
1547,1548,F,2,Etc,,100.0,,64.4,2025-01-10
1548,1549,M,2,Busan,21.6,100.0,50.2,97.3,2024-06-28
1549,1550,F,3,Seoul,17.0,100.0,79.0,73.4,2024-06-26
1550,1551,F,1,Daegu,4.0,100.0,67.3,55.0,2024-07-24
1551,1552,F,1,Seoul,12.4,91.2,32.4,74.7,2024-11-19
1552,1553,M,1,Busan,12.3,100.0,82.2,71.6,2024-12-15
1553,1554,F,1,Gyeonggi,13.6,90.3,56.0,51.4,2024-03-02
1554,1555,F,2,Daegu,3.8,83.1,62.5,76.4,2024-03-25
1555,1556,F,3,Seoul,25.1,73.0%,83.9,53.7,2024-05-06
1556,1557,F,3,Busan,14.6,100.0,51.5,48.4,2024-10-24
1557,1558,F,2,Seoul,12.8,89.4,63.2,75.4,2025-01-13
1558,1559,F,1,Seoul,17.7,88.4,54.3,79.3,2025-01-19
1559,1560,F,2,Seoul,10.9,82.1,100.0,89.8,2024-12-03
1560,1561,M,2,Gyeonggi,15.7,100.0%,67.6,85.2,2024-12-19
1561,1562,F,1,Seoul,7.5,90.8,85.5,80.2,2024-08-17
1562,1563,F,3,Daegu,8.1,95.89999999999999,85.7,56.8,2024-08-28
1563,1564,F,2,Gyeonggi,15.3,93.0,100.0,59.3,2024-04-09
1564,1565,M,2,Busan,12.0,94.69999999999999,,75.7,2024-12-16
1565,1566,F,3,Seoul,11.7,96.39999999999999,79.6,78.9,2024-12-20
1566,1567,F,3,Busan,14.2,93.7,72.9,64.1,2024-11-06
1567,1568,M,3,Busan,5.0,93.4,100.0,57.9,2025-02-18
1568,1569,M,1,Daegu,0.0,90.60000000000001,57.2,100.0,2024-06-21
1569,1570,F,1,Seoul,10.4,92.80000000000001,93.3,86.2,2024-12-03
1570,1571,M,1,Etc,3.8,94.69999999999999,60.8,51.6,2024-11-17
1571,1572,M,3,Gyeonggi,14.1,92.7,64.3,81.9,2024-05-22
1572,1573,F,1,Seoul,18.6,83.39999999999999%,75.7,75.1,2024-04-16
1573,1574,M,3,Gyeonggi,10.8,93.0,70.1,79.2,2024-10-29
1574,1575,M,2,Etc,3.5,98.7,69.9,83.2,2024-05-06
1575,1576,M,1,Gyeonggi,11.2,87.1,72.3,55.4,2024-05-14
1576,1577,M,3,Gyeonggi,6.9,83.8,76.7,85.9,2024-03-03
1577,1578,F,2,Etc,,99.3,70.0,71.5,2024-10-06
1578,1579,F,1,Seoul,12.0,89.3,,81.9,2024-12-22
1579,1580,F,1,Seoul,19.2,82.5,72.9,74.5,2024-10-16
1580,1581,F,3,Busan,7.1,89.1,80.7,58.6,2024-08-01
1581,1582,F,3,Busan,11.9,90.10000000000001,74.6,84.1,2024-07-15
1582,1583,M,1,Etc,7.4,91.7,81.0,59.5,2024-06-27
1583,1584,F,3,Gyeonggi,14.9,85.8,60.2,73.3,2024-08-01
1584,1585,M,1,Seoul,10.2,97.39999999999999,66.3,77.3,2025-01-05
1585,1586,F,2,Busan,7.7,89.8,43.7,94.0,2025-01-11
1586,1587,F,3,Busan,3.5,87.3,70.4,59.8,2024-10-20
1587,1588,F,2,Gyeonggi,17.0,95.6,96.2,68.1,2024-11-12
1588,1589,F,2,Gyeonggi,15.7,83.0,87.6,82.6,2024-09-07
1589,1590,F,3,Seoul,8.7,100.0,60.7,72.1,2024-11-13
1590,1591,M,1,Seoul,7.5,86.9,67.6,75.3,2025-02-18
1591,1592,M,2,Etc,14.9,93.4,89.3,46.5,2025-02-17
1592,1593,F,3,Busan,19.5,98.0,54.4,39.0,2024-09-15
1593,1594,F,2,Gyeonggi,0.0,98.7,79.5,68.8,2024-04-10
1594,1595,F,3,Busan,18.8,88.8,57.7,60.5,2025-02-18
1595,1596,F,3,Gyeonggi,13.9,95.5,80.6,50.8,2024-09-10
1596,1597,M,2,Gyeonggi,15.0,93.5,70.3,90.3,2024-04-29
1597,1598,M,3,Etc,9.4,91.7,84.6,95.6,2024-07-23
1598,1599,F,3,Etc,6.0,97.0,87.1,77.1,2024-10-12
1599,1600,F,2,Seoul,13.9,100.0,71.0,80.4,2024-05-27
1600,1601,M,2,Busan,2.1,85.1,70.2,73.8,2024-06-13
1601,1602,M,1,Etc,19.8,84.7,59.0,56.2,2024-08-19
1602,1603,F,2,Daegu,14.9,93.30000000000001,58.6,73.0,2024-12-29
1603,1604,M,3,Gyeonggi,5.9,97.39999999999999%,72.7,81.1,2024-05-17
1604,1605,F,1,Gyeonggi,15.5,100.0,68.9,86.0,2024-12-08
1605,1606,F,1,Busan,3.0,100.0,62.9,84.5,2024-07-04
1606,1607,M,1,Etc,15.7,92.5,63.7,72.2,2024-05-14
1607,1608,F,2,Gyeonggi,16.7,95.8,85.0,100.0,2024-03-05
1608,1609,F,1,Seoul,12.3,95.19999999999999,78.7,77.6,2024-04-28
1609,1610,F,2,Gyeonggi,15.5,82.69999999999999%,75.0,95.2,2024-11-02
1610,1611,F,3,Etc,6.1,100.0,64.0,100.0,2024-06-15
1611,1612,F,3,Gyeonggi,0.0,90.8%,76.1,47.8,2025-02-01
1612,1613,F,3,Gyeonggi,16.3,100.0%,57.2,59.7,2024-10-18
1613,1614,F,3,Gyeonggi,18.1,100.0,77.2,94.0,2025-02-11
1614,1615,F,3,Seoul,19.6,92.2%,81.0,61.3,2024-06-27
1615,1616,M,1,Busan,11.0,93.7,90.6,89.0,2024-03-17
1616,1617,M,2,Gyeonggi,5.9,81.89999999999999,71.5,64.7,2024-07-26
1617,1618,F,1,Seoul,0.0,100.0,78.1,56.8,2024-11-18
1618,1619,M,2,Daegu,31.9,89.1,33.9,41.1,2024-08-10
1619,1620,F,1,Gyeonggi,16.1,100.0,58.3,57.2,2025-02-19
1620,1621,M,2,Gyeonggi,14.5,81.2,85.4,96.6,2024-08-18
1621,1622,M,1,Seoul,8.1,91.5,68.0,,2024-05-28
1622,1623,M,3,Daegu,13.2,93.10000000000001,55.4,74.1,2024-10-14
1623,1624,F,1,Etc,13.2,79.0,69.1,81.7,2024-09-26
1624,1625,F,1,Gyeonggi,9.5,85.7,66.5,78.8,2025-01-05
1625,1626,M,1,Etc,14.0,75.4,85.5,91.8,2024-10-31
1626,1627,M,1,Gyeonggi,12.0,91.5,48.2,84.3,2024-03-04
1627,1628,F,1,Seoul,21.6,94.0%,94.4,40.4,2024-12-14
1628,1629,M,2,Seoul,2.1,85.7,42.4,73.8,2024-09-19
1629,1630,M,1,Busan,9.5,90.2,90.8,59.4,2024-03-08
1630,1631,F,2,Gyeonggi,12.5,91.7,70.5,60.9,2024-06-26
1631,1632,M,2,Etc,12.4,98.2,60.8,70.4,2024-04-26
1632,1633,F,3,Busan,0.0,94.6%,66.2,86.1,2024-05-11
1633,1634,M,2,Seoul,10.8,100.0,88.4,79.6,2024-08-25
1634,1635,F,2,Seoul,15.2,92.4,77.4,50.1,2024-03-28
1635,1636,F,1,Seoul,0.0,90.0,61.9,60.2,2024-07-19
1636,1637,F,2,Busan,19.8,100.0,90.7,76.5,2024-06-10
1637,1638,M,2,Daegu,16.2,98.0,79.1,79.0,2025-01-20
1638,1639,M,1,Gyeonggi,25.5,80.5,67.0,87.5,2024-05-05
1639,1640,M,3,Gyeonggi,6.5,86.9,62.8,47.8,2024-04-26
1640,1641,M,2,Seoul,6.7,80.5,97.9,58.0,2024-12-09
1641,1642,F,1,Etc,4.8,95.19999999999999,99.2,73.0,2024-10-21
1642,1643,M,3,Seoul,9.9,89.0,75.8,66.1,2024-09-28
1643,1644,M,3,Busan,9.8,100.0,63.9,78.2,2024-12-12
1644,1645,M,1,Gyeonggi,0.0,94.1,57.4,51.0,2024-09-29
1645,1646,M,3,Gyeonggi,5.9,100.0,99.6,69.6,2024-08-22
1646,1647,M,3,Etc,16.7,96.0,50.7,74.7,2025-01-16
1647,1648,F,1,Etc,7.3,83.6,73.3,84.1,2024-12-20
1648,1649,M,2,Seoul,21.5,99.9,66.0,29.8,2024-08-29
1649,1650,F,3,Gyeonggi,3.1,100.0,80.5,69.4,2024-06-08
1650,1651,M,2,Seoul,15.8,93.60000000000001%,84.1,95.6,2024-12-25
1651,1652,M,3,Busan,7.0,93.5,63.8,72.8,2024-10-06
1652,1653,F,2,Gyeonggi,13.6,97.1,67.8,68.3,2025-01-03
1653,1654,F,2,Etc,12.3,85.2%,88.0,91.8,2024-03-02
1654,1655,F,2,Busan,15.3,99.8,64.1,95.5,2024-04-12
1655,1656,F,2,Gyeonggi,0.0,100.0,67.6,68.3,2024-08-24
1656,1657,M,2,Seoul,16.0,91.0%,78.5,74.3,2024-07-19
1657,1658,M,3,Seoul,12.6,97.39999999999999,91.8,74.3,2024-08-30
1658,1659,M,3,Seoul,11.8,92.9,57.1,58.6,2024-09-30
1659,1660,F,1,Daegu,20.2,89.5,73.5,92.4,2024-12-29
1660,1661,F,1,Etc,21.4,92.5,70.8,59.1,2024-06-12
1661,1662,M,1,Daegu,21.3,92.4,58.1,80.7,2024-09-24
1662,1663,F,3,Daegu,3.7,87.9,73.6,68.4,2025-02-24
1663,1664,M,1,Seoul,18.0,83.0,78.5,72.4,2025-02-27
1664,1665,F,1,Gyeonggi,,94.6,68.9,82.8,2024-10-18
1665,1666,F,3,Gyeonggi,4.7,100.0,78.8,55.5,2024-04-24
1666,1667,M,3,Daegu,11.1,84.89999999999999,66.7,69.7,2024-09-03
1667,1668,M,3,Busan,,90.2,55.7,64.9,2024-04-09
1668,1669,F,1,Seoul,10.6,100.0,79.1,63.7,2024-12-12
1669,1670,F,2,Gyeonggi,16.4,92.4,73.8,100.0,2024-10-01
1670,1671,M,3,Seoul,9.2,100.0,52.0,60.6,2024-09-02
1671,1672,F,2,Busan,14.0,97.5,75.3,62.2,2024-10-06
1672,1673,F,2,Seoul,20.1,95.1,81.2,78.6,2024-08-11
1673,1674,M,1,Busan,14.1,86.5,80.7,73.5,2024-09-12
1674,1675,M,1,Gyeonggi,23.1,92.0,93.9,,2024-11-26
1675,1676,M,2,Gyeonggi,14.4,87.9%,91.8,80.8,2024-10-03
1676,1677,M,1,Daegu,4.4,87.8,56.8,68.2,2024-03-23
1677,1678,F,2,Gyeonggi,8.4,93.5,90.8,76.6,2025-01-28
1678,1679,F,3,Etc,11.8,92.2,65.3,69.6,2024-11-10
1679,1680,M,2,Daegu,13.5,83.39999999999999,83.0,70.8,2024-03-31
1680,1681,M,3,Seoul,17.9,100.0,69.3,78.8,2024-09-03
1681,1682,M,1,Etc,5.9,91.10000000000001,71.0,80.1,2024-11-11
1682,1683,F,2,Gyeonggi,10.5,88.3,88.7,92.5,2024-03-18
1683,1684,M,1,Etc,14.0,86.4,74.5,63.4,2025-01-04
1684,1685,M,1,Busan,14.0,99.0,64.9,42.0,2024-10-06
1685,1686,F,1,Daegu,23.0,93.5%,81.0,69.6,2024-05-25
1686,1687,M,2,Gyeonggi,1.6,100.0,66.5,50.1,2025-01-13
1687,1688,F,2,Etc,15.7,97.5,64.8,85.4,2024-04-01
1688,1689,F,1,Busan,13.8,77.4,99.0,61.8,2025-02-06
1689,1690,M,2,Gyeonggi,13.7,96.6,75.8,83.3,2024-08-01
1690,1691,F,3,Seoul,21.6,79.7,71.9,59.3,2024-05-15
1691,1692,F,2,Etc,8.3,83.8,51.8,68.9,2024-03-06
1692,1693,M,2,Etc,3.7,85.2,62.0,84.7,2024-04-19
1693,1694,M,2,Gyeonggi,2.9,96.8,66.3,100.0,2024-05-09
1694,1695,M,2,Gyeonggi,8.7,95.3,100.0,92.4,2024-08-08
1695,1696,M,2,Gyeonggi,13.7,82.1,78.4,84.3,2024-10-21
1696,1697,M,3,Etc,12.3,89.8,52.8,70.3,2024-04-02
1697,1698,M,3,Etc,22.0,100.0%,92.5,45.5,2025-01-11
1698,1699,F,3,Seoul,4.5,94.1,84.9,53.4,2024-12-31
1699,1700,F,3,Seoul,12.3,86.5,,85.5,2024-11-01
1700,1701,F,1,Seoul,6.6,88.2,45.0,60.3,2024-09-22
1701,1702,M,3,Etc,7.2,95.3,,61.4,2024-03-03
1702,1703,M,1,Etc,,93.89999999999999,44.5,81.1,2024-04-12
1703,1704,M,2,Daegu,17.8,100.0%,58.6,79.7,2025-01-29
1704,1705,M,2,Gyeonggi,11.7,93.60000000000001,71.2,57.3,2024-08-22
1705,1706,M,1,Gyeonggi,7.4,85.6,71.4,53.6,2024-08-13
1706,1707,F,2,Daegu,5.2,99.4%,76.8,73.8,2024-03-30
1707,1708,M,2,Seoul,10.3,97.6,54.7,52.7,2024-08-13
1708,1709,F,2,Seoul,10.9,100.0,58.5,78.2,2024-06-10
1709,1710,M,1,Gyeonggi,16.9,99.5,76.2,75.5,2024-12-31
1710,1711,M,2,Busan,4.3,91.2,42.7,61.0,2024-11-08
1711,1712,M,2,Gyeonggi,23.2,97.89999999999999,73.0,81.0,2024-09-10
1712,1713,F,3,Seoul,29.0,85.7,57.5,78.4,2024-05-25
1713,1714,F,3,Gyeonggi,13.1,90.60000000000001,74.5,92.9,2025-01-01
1714,1715,M,2,Gyeonggi,13.3,98.0,60.7,,2024-06-18
1715,1716,F,2,Seoul,13.4,90.4,90.2,57.8,2025-02-22
1716,1717,M,3,Etc,15.5,90.4%,63.8,50.5,2024-05-01
1717,1718,F,2,Etc,6.8,88.2,67.2,68.8,2024-03-06
1718,1719,M,2,Daegu,13.0,88.3,57.2,62.9,2025-02-19
1719,1720,M,1,Gyeonggi,11.1,97.39999999999999,64.8,48.5,2024-08-23
1720,1721,M,1,Busan,9.5,85.5,94.3,58.1,2024-06-21
1721,1722,M,2,Gyeonggi,18.0,84.39999999999999,62.0,67.8,2024-11-18
1722,1723,F,2,Gyeonggi,7.2,85.2,96.5,47.4,2024-08-06
1723,1724,F,1,Etc,17.7,100.0,91.1,85.0,2024-10-30
1724,1725,F,1,Gyeonggi,14.5,89.0,76.6,71.7,2025-01-19
1725,1726,M,1,Seoul,18.2,94.6,87.5,97.6,2024-07-22
1726,1727,M,1,Seoul,11.4,98.5,70.6,73.6,2024-07-30
1727,1728,M,1,Busan,9.5,89.4,67.7,83.7,2025-02-08
1728,1729,M,3,Etc,11.6,100.0,69.0,74.8,2024-09-14
1729,1730,F,2,Gyeonggi,17.9,88.0,70.7,61.6,2024-12-13
1730,1731,F,2,Busan,20.8,94.8,76.1,74.1,2024-08-09
1731,1732,F,3,Daegu,17.1,100.0,75.4,93.3,2024-07-28
1732,1733,F,2,Gyeonggi,0.0,100.0,97.3,69.1,2025-02-09
1733,1734,M,3,Seoul,18.7,97.2,67.0,84.3,2024-09-24
1734,1735,M,2,Seoul,12.2,95.89999999999999,68.2,83.8,2024-03-23
1735,1736,F,3,Gyeonggi,12.2,87.7,79.5,85.8,2024-10-15
1736,1737,F,1,Busan,,98.5,67.7,57.5,2024-07-02
1737,1738,M,3,Gyeonggi,7.8,91.3,56.3,49.8,2024-03-11
1738,1739,M,1,Seoul,16.1,91.10000000000001,66.6,60.8,2025-01-26
1739,1740,M,2,Gyeonggi,5.4,85.7,66.4,100.0,2024-04-20
1740,1741,M,3,Daegu,0.0,92.80000000000001,64.3,97.7,2024-12-06
1741,1742,F,1,Gyeonggi,11.5,93.89999999999999,82.8,62.1,2024-12-28
1742,1743,M,1,Gyeonggi,5.7,92.9,69.5,45.2,2024-11-23
1743,1744,M,1,Seoul,15.1,79.5,79.9,62.7,2024-10-30
1744,1745,M,1,Seoul,17.6,85.9,54.9,69.9,2025-01-13
1745,1746,F,2,Seoul,12.8,95.1,55.0,71.9,2024-11-23
1746,1747,F,2,Gyeonggi,10.4,85.9%,90.9,86.8,2024-05-22
1747,1748,F,2,Seoul,8.4,96.6,86.7,37.1,2024-09-15
1748,1749,F,3,Daegu,12.5,76.5,70.5,40.7,2024-04-07
1749,1750,M,1,Gyeonggi,7.4,100.0,97.6,77.0,2025-02-28
1750,1751,M,2,Etc,12.9,93.10000000000001,78.0,84.1,2024-06-15
1751,1752,F,2,Seoul,18.3,99.8,61.1,67.8,2025-02-01
1752,1753,F,3,Busan,,100.0,87.5,38.1,2025-01-18
1753,1754,F,1,Gyeonggi,13.1,96.5,54.3,48.1,2024-06-15
1754,1755,M,3,Etc,,71.39999999999999%,55.4,44.0,2025-01-04
1755,1756,M,1,Gyeonggi,8.7,97.3,74.3,67.9,2024-03-26
1756,1757,M,3,Busan,12.3,92.10000000000001,75.2,55.7,2024-03-11
1757,1758,M,3,Seoul,7.7,93.10000000000001,45.5,55.3,2024-10-06
1758,1759,M,2,Gyeonggi,6.8,94.39999999999999,60.1,64.9,2024-04-12
1759,1760,M,3,Busan,15.9,80.10000000000001,52.4,85.2,2024-09-25
1760,1761,M,2,Seoul,5.1,84.8,65.6,87.3,2025-02-10
1761,1762,F,2,Daegu,11.8,71.1,56.6,83.5,2024-05-24
1762,1763,F,3,Busan,10.2,91.8,82.0,57.6,2025-01-02
1763,1764,M,3,Seoul,7.1,100.0,87.1,78.7,2024-12-01
1764,1765,F,3,Seoul,14.1,87.9,79.4,62.2,2024-04-12
1765,1766,F,2,Seoul,2.9,95.3,77.2,54.0,2024-11-17
1766,1767,F,2,Seoul,5.3,98.3,65.3,89.0,2024-12-26
1767,1768,F,2,Seoul,,82.5,,44.2,2024-06-02
1768,1769,F,2,Busan,4.5,93.8,53.2,91.0,2024-11-28
1769,1770,F,2,Gyeonggi,8.4,97.6,72.7,71.7,2024-04-10
1770,1771,M,1,Seoul,12.2,92.10000000000001,99.9,56.6,2024-04-11
1771,1772,F,1,Gyeonggi,11.8,87.7,64.9,91.6,2024-05-02
1772,1773,F,2,Etc,12.8,95.7,62.0,34.5,2024-12-17
1773,1774,M,2,Seoul,9.9,85.2,73.4,59.0,2024-07-05
1774,1775,M,2,Gyeonggi,12.0,100.0,68.9,63.1,2024-11-01
1775,1776,M,2,Seoul,19.8,91.4,78.3,45.8,2024-12-21
1776,1777,M,2,Seoul,0.7,100.0,60.0,97.7,2024-05-23
1777,1778,F,1,Seoul,13.6,98.0,63.8,82.8,2024-06-30
1778,1779,M,2,Gyeonggi,10.5,86.3,70.3,74.5,2024-07-25
1779,1780,M,2,Gyeonggi,9.6,97.2,54.5,72.0,2024-12-10
1780,1781,F,3,Seoul,6.9,89.0,71.7,62.7,2024-03-28
1781,1782,M,3,Busan,0.0,87.2,78.4,93.1,2024-04-12
1782,1783,F,3,Seoul,11.9,89.4,50.1,89.3,2024-04-29
1783,1784,M,1,Seoul,4.5,94.0,67.3,48.4,2024-03-14
1784,1785,F,1,Seoul,16.1,79.60000000000001,70.4,78.7,2024-08-17
1785,1786,M,2,Seoul,6.9,95.89999999999999,69.0,98.2,2024-07-24
1786,1787,F,3,Gyeonggi,,87.1,59.1,66.9,2024-05-16
1787,1788,M,1,Gyeonggi,9.5,100.0,83.1,75.8,2024-05-16
1788,1789,F,1,Seoul,15.2,100.0,64.0,92.7,2025-01-20
1789,1790,M,3,Daegu,16.3,100.0,65.5,60.5,2024-03-01
1790,1791,F,3,Gyeonggi,15.8,100.0,74.5,47.2,2024-12-09
1791,1792,M,3,Busan,8.3,78.10000000000001,83.6,74.1,2024-12-30
1792,1793,F,1,Seoul,16.0,100.0,70.0,71.7,2025-01-04
1793,1794,M,2,Gyeonggi,3.4,94.6,76.7,57.1,2024-04-12
1794,1795,F,3,Seoul,15.5,100.0,,41.7,2025-01-16
1795,1796,M,2,Gyeonggi,14.2,100.0%,57.9,89.5,2024-09-21
1796,1797,M,1,Gyeonggi,15.1,94.19999999999999,57.6,98.9,2025-02-04
1797,1798,F,2,Seoul,7.2,80.60000000000001,73.3,65.1,2024-09-16
1798,1799,F,3,Seoul,10.7,91.4,97.2,96.8,2024-07-08
1799,1800,M,1,Gyeonggi,19.6,98.0,60.9,,2024-03-24
1800,1801,M,2,Gyeonggi,2.6,90.8,76.4,80.3,2025-02-25
1801,1802,F,3,Busan,13.2,86.2,82.2,82.7,2024-06-26
1802,1803,F,1,Daegu,9.4,100.0,76.2,73.4,2024-12-13
1803,1804,F,2,Seoul,11.1,93.30000000000001,88.1,69.7,2024-08-29
1804,1805,F,2,Seoul,13.7,90.5,53.2,32.7,2024-05-14
1805,1806,F,2,Gyeonggi,5.4,92.5,56.4,100.0,2024-12-31
1806,1807,M,3,Etc,15.2,92.2%,53.8,71.6,2024-06-02
1807,1808,M,3,Etc,5.5,98.7,75.5,72.2,2024-06-14
1808,1809,F,1,Busan,10.5,100.0,63.9,77.8,2024-12-15
1809,1810,M,1,Seoul,2.0,98.9,51.0,52.7,2024-05-19
1810,1811,M,2,Seoul,11.9,89.0,81.9,93.4,2024-11-24
1811,1812,M,3,Gyeonggi,4.0,99.8,97.2,61.1,2025-01-12
1812,1813,M,3,Seoul,14.2,89.9,87.0,72.1,2024-04-29
1813,1814,M,1,Busan,23.7,95.5,69.3,62.5,2024-04-29
1814,1815,F,3,Daegu,9.6,94.1,84.5,57.9,2024-12-14
1815,1816,M,2,Seoul,6.2,85.2,71.2,76.4,2024-10-06
1816,1817,F,3,Etc,9.9,94.19999999999999,73.6,65.8,2024-08-09
1817,1818,M,3,Gyeonggi,13.4,94.1,94.4,87.7,2024-07-29
1818,1819,F,1,Gyeonggi,4.7,99.5,86.8,69.3,2024-03-02
1819,1820,M,2,Busan,10.9,100.0,90.6,73.9,2024-09-15
1820,1821,M,3,Daegu,23.5,100.0,77.2,65.3,2024-12-25
1821,1822,F,3,Busan,15.6,90.7,78.5,67.3,2024-07-24
1822,1823,M,3,Gyeonggi,6.1,83.8,43.4,99.6,2024-08-07
1823,1824,F,3,Daegu,12.9,94.89999999999999,44.9,98.7,2024-05-31
1824,1825,M,3,Etc,10.0,91.0,51.8,58.2,2024-08-27
1825,1826,M,2,Etc,,91.10000000000001,54.1,85.0,2024-06-04
1826,1827,M,2,Seoul,6.3,93.10000000000001,62.5,71.0,2024-11-21
1827,1828,F,1,Gyeonggi,23.2,92.2,71.3,90.8,2024-10-29
1828,1829,F,2,Daegu,,85.6,,87.9,2024-06-05
1829,1830,F,1,Busan,17.3,88.0,77.0,49.5,2024-05-13
1830,1831,M,3,Busan,8.9,100.0,92.6,65.6,2024-06-03
1831,1832,M,1,Daegu,20.5,90.7,62.9,83.9,2024-06-12
1832,1833,M,3,Busan,4.3,91.10000000000001,80.5,70.2,2024-12-14
1833,1834,F,1,Seoul,15.2,100.0%,54.0,83.9,2024-09-01
1834,1835,F,2,Gyeonggi,18.3,91.10000000000001,78.3,58.9,2025-02-22
1835,1836,F,2,Seoul,12.6,92.30000000000001,68.1,63.9,2025-01-14
