order_id,customer_id,order_dt,category,unit_price,quantity,discount_rate,is_member,payment_type,gross_amount,net_amount
339,392,2025-04-04,Fashion,150.38,13,0.0,N,wallet,1954.94,1954.94
340,135,2025-01-13,Beauty,136.71,16,0.1,Y,wallet,2187.36,1968.62
341,195,2025-11-18,Beauty,59.86,86,0.0,N,card,5147.96,5147.96
342,401,2025-10-20,Electronics,107.5,12,0.0,N,card,1290.0,1290.0
343,640,2025-08-18,Fashion,117.04,90,0.0,Y,card,10533.6,10533.6
344,33,2025-11-18,Fashion,31.34,68,0.05,N,card,2131.12,2024.56
345,688,2025-10-19,Grocery,119.16,83,0.05,N,card,9890.28,9395.77
346,460,2025-01-26,Fashion,46.4,10,0.15,Y,card,464.0,394.4
347,470,2025-03-16,Beauty,123.56,37,0.1,Y,card,4571.72,4114.55
348,375,2025-12-30,Grocery,101.76,68,0.1,N,bank,6919.68,6227.71
349,22,2025-10-26,Electronics,96.2,62,0.0,N,bank,5964.4,"₩5,964.40"
350,750,2025-05-30,Electronics,62.72,19,0.0,N,card,1191.68,1191.68
351,670,2025-05-28,Grocery,60.98,80,0.05,Y,bank,4878.4,4634.48
352,38,2025-01-08,Electronics,262.53,12,0.0,Y,card,3150.36,"₩3,150.36"
353,230,2025-01-29,Grocery,58.77,16,0.05,N,card,940.32,893.3
354,365,2025-10-23,Fashion,39.83,18,0.0,Y,card,716.94,716.94
355,563,2025-07-28,Fashion,65.52,99,0.0,Y,wallet,6486.48,6486.48
356,438,2025-05-08,Electronics,48.49,78,0.0,Y,card,3782.22,3782.22
357,776,2025-12-06,Grocery,81.15,22,0.15,Y,bank,1785.3,1517.5
358,283,2025-04-26,Electronics,51.83,49,0.0,Y,card,2539.67,"₩2,539.67"
359,27,2025-05-24,Grocery,37.41,71,0.0,Y,bank,2656.11,"₩2,656.11"
360,226,2025-11-14,Fashion,104.69,71,0.0,Y,bank,7432.99,7432.99
361,277,2025-08-23,Grocery,82.45,19,0.1,N,bank,1566.55,1409.9
362,798,2025-01-07,Grocery,48.25,96,,Y,wallet,4632.0,4168.8
363,609,2025-02-14,Electronics,,20,0.0,Y,card,2981.0,2981.0
364,284,2025-08-27,Grocery,67.87,85,0.1,N,card,5768.95,5192.06
365,481,2025-06-04,Electronics,214.54,71,0.05,Y,card,15232.34,14470.72
366,453,2025-06-30,Fashion,39.97,86,0.1,Y,card,3437.42,3093.68
367,659,2025-08-03,Electronics,99.52,65,0.1,Y,bank,6468.8,5821.92
368,516,2025-03-29,Grocery,54.73,58,0.1,N,card,3174.34,2856.91
369,547,2025-09-13,Beauty,90.87,25,0.1,N,bank,2271.75,2044.58
370,192,2025-03-14,Grocery,112.95,82,0.0,Y,bank,9261.9,"₩9,261.90"
371,49,2025-06-28,Fashion,120.17,83,0.05,N,card,9974.11,9475.4
372,512,2025-07-31,Grocery,84.94,18,0.0,N,card,1528.92,1528.92
373,17,2025-10-20,Electronics,131.31,42,0.2,Y,card,5515.02,4412.02
374,172,2025-08-22,Beauty,113.11,97,0.0,N,bank,10971.67,10971.67
375,220,2025-08-27,Electronics,176.82,44,0.05,Y,card,7780.08,7391.08
376,158,2025-08-11,Beauty,214.52,84,0.0,Y,card,18019.68,18019.68
377,477,2025-04-29,Grocery,55.1,48,0.0,Y,card,2644.8,2644.8
378,46,2025-11-09,Grocery,101.48,86,0.1,N,card,8727.28,7854.55
379,373,2025-09-21,Grocery,22.65,96,,N,card,2174.4,2065.68
380,518,2025-07-26,Fashion,60.36,34,0.05,N,bank,2052.24,1949.63
381,99,2025-04-05,Grocery,60.02,89,0.0,Y,card,5341.78,5341.78
382,745,2025-08-10,Electronics,95.94,65,0.1,Y,card,6236.1,"₩5,612.49"
383,37,2025-10-03,Grocery,159.82,57,0.0,N,card,9109.74,9109.74
384,280,2025-08-19,Grocery,107.44,94,0.05,Y,card,10099.36,9594.39
385,349,2025-11-05,Beauty,38.82,19,0.1,Y,card,737.58,663.82
386,497,2025-04-29,Fashion,83.55,50,0.05,Y,card,4177.5,3968.62
387,302,2025-09-25,Electronics,123.68,92,0.0,Y,card,11378.56,11378.56
388,181,2025-09-30,Fashion,80.68,68,0.1,Y,card,5486.24,4937.62
389,607,2025-03-05,Grocery,80.79,37,0.0,N,,2989.23,2989.23
390,99,2025-10-25,Electronics,,50,0.0,Y,card,2681.5,2681.5
391,700,2025-12-16,Fashion,30.49,75,0.05,N,card,2286.75,2172.41
392,116,2025-01-11,Grocery,136.59,60,0.0,Y,wallet,8195.4,8195.4
393,191,2025-04-08,Grocery,14.11,71,0.0,N,card,1001.81,1001.81
394,253,2025-03-12,Fashion,69.56,39,0.1,Y,card,2712.84,2441.56
395,161,2025-12-30,Fashion,77.5,49,0.15,N,wallet,3797.5,3227.88
396,256,2025-02-27,Grocery,128.83,49,0.05,Y,card,6312.67,5997.04
397,323,2025-10-17,Fashion,185.75,78,0.0,N,card,14488.5,"₩14,488.50"
398,128,2025-09-08,Grocery,133.03,71,0.0,Y,card,9445.13,9445.13
399,18,2025-10-03,Electronics,114.07,24,0.1,N,card,2737.68,2463.91
400,793,2025-02-19,Beauty,56.3,12,0.05,Y,card,675.6,641.82
401,735,2025-12-24,Fashion,53.23,33,0.0,Y,bank,1756.59,1756.59
402,566,2025-08-04,Fashion,62.06,50,0.1,Y,card,3103.0,2792.7
403,570,2025-02-21,Grocery,93.6,72,0.0,N,card,6739.2,6739.2
404,323,2025-09-28,Grocery,140.39,57,0.0,Y,card,8002.23,8002.23
405,686,2025-03-25,Electronics,,70,0.0,N,bank,7080.5,"₩7,080.50"
406,792,2025-10-20,Grocery,166.64,57,0.1,N,card,9498.48,8548.63
407,626,2025-05-06,Fashion,96.63,56,0.0,Y,wallet,5411.28,5411.28
408,288,2025-10-23,Beauty,62.07,65,0.0,N,card,4034.55,4034.55
409,663,2025-03-13,Grocery,40.84,85,0.0,Y,card,3471.4,3471.4
410,639,2025-10-23,Fashion,85.0,17,0.15,N,card,1445.0,"₩1,228.25"
411,155,2025-08-24,Grocery,57.42,87,0.05,N,bank,4995.54,4745.76
412,490,2025-02-25,Fashion,102.14,27,,N,card,2757.78,2757.78
413,386,2025-12-26,Electronics,108.77,93,0.1,Y,bank,10115.61,"₩9,104.05"
414,785,2025-04-20,Beauty,30.78,32,0.0,N,card,984.96,984.96
415,104,2025-07-11,Grocery,159.64,78,0.05,Y,wallet,12451.92,11829.32
416,393,2025-04-03,Fashion,44.89,74,0.05,Y,bank,3321.86,3155.77
417,246,2025-12-16,Fashion,68.29,55,0.05,Y,card,3755.95,3568.15
418,176,2025-02-25,Fashion,74.83,75,0.0,Y,bank,5612.25,"₩5,612.25"
419,39,2025-03-01,Beauty,50.07,89,0.15,N,wallet,4456.23,3787.8
420,477,2025-05-18,Electronics,37.64,78,,Y,card,2935.92,2789.12
421,682,2025-02-08,Fashion,89.53,31,0.2,N,wallet,2775.43,2220.34
422,759,2025-01-28,Fashion,162.16,74,0.1,N,card,11999.84,10799.86
423,538,2025-02-18,Fashion,75.45,21,0.2,N,bank,1584.45,"₩1,267.56"
424,408,2025-05-05,Fashion,38.84,28,0.05,N,card,1087.52,1033.14
425,525,2025-01-13,Electronics,50.49,31,0.0,N,card,1565.19,1565.19
426,506,2025-02-05,Electronics,76.05,64,0.1,Y,bank,4867.2,4380.48
427,36,2025-04-11,Fashion,74.41,71,0.1,Y,card,5283.11,4754.8
428,685,2025-10-09,Beauty,75.7,60,0.15,Y,card,4542.0,3860.7
429,20,2025-03-27,Electronics,57.29,57,0.0,Y,card,3265.53,3265.53
430,321,2025-01-04,Grocery,120.86,26,0.05,Y,wallet,3142.36,2985.24
431,776,2025-08-11,Grocery,247.96,22,0.15,N,,5455.12,4636.85
432,512,2025-12-04,Grocery,92.09,37,0.15,Y,card,3407.33,2896.23
433,400,2025-06-15,Beauty,91.02,76,0.0,Y,card,6917.52,6917.52
434,654,2025-12-10,Fashion,100.05,14,0.1,Y,card,1400.7,1260.63
435,471,2025-10-05,Electronics,122.69,69,0.1,Y,card,8465.61,7619.05
436,143,2025-05-10,Fashion,16.35,24,0.0,N,card,392.4,392.4
437,92,2025-01-31,Fashion,82.6,90,0.15,N,card,7434.0,6318.9
438,354,2025-01-11,Grocery,,53,0.05,N,wallet,850.65,808.12
439,800,2025-10-29,Grocery,145.22,55,0.1,Y,wallet,7987.1,7188.39
440,727,2025-04-06,Beauty,44.95,38,0.15,Y,,1708.1,1451.88
441,51,2025-07-09,Electronics,38.91,77,0.0,Y,bank,2996.07,2996.07
442,665,2025-07-11,Beauty,164.77,58,0.15,N,card,9556.66,8123.16
443,698,2025-09-23,Fashion,138.9,52,0.1,Y,card,7222.8,6500.52
444,575,2025-05-08,Fashion,,77,0.15,Y,,4186.49,3558.52
445,190,2025-08-26,Fashion,54.1,86,0.05,Y,card,4652.6,4419.97
446,125,2025-12-21,Grocery,57.71,29,0.0,Y,card,1673.59,1673.59
447,150,2025-04-22,Fashion,60.23,27,0.1,Y,card,1626.21,1463.59
448,314,2025-11-12,Beauty,151.1,73,0.05,N,card,11030.3,10478.78
449,570,2025-12-09,Beauty,43.89,58,0.05,N,card,2545.62,2418.34
450,342,2025-05-25,Beauty,81.86,51,0.05,Y,card,4174.86,3966.12
451,305,2025-03-06,Electronics,175.79,21,0.05,Y,wallet,3691.59,3507.01
452,692,2025-09-04,Beauty,65.25,98,0.1,Y,card,6394.5,5755.05
453,682,2025-08-11,Grocery,218.33,88,0.1,N,card,19213.04,17291.74
454,783,2025-11-09,Electronics,47.68,45,0.1,N,card,2145.6,1931.04
455,54,2025-04-16,Electronics,30.49,17,0.1,N,bank,518.33,466.5
456,444,2025-06-30,Electronics,41.54,37,0.15,Y,card,1536.98,1306.43
457,613,2025-07-03,Electronics,12.28,95,0.0,N,card,1166.6,1166.6
458,264,2025-08-14,Fashion,85.79,69,,N,card,5919.51,5031.58
459,53,2025-09-22,Beauty,37.89,58,0.05,N,card,2197.62,2087.74
460,572,2025-10-05,Fashion,156.21,47,0.05,Y,card,7341.87,6974.78
461,620,2025-03-30,Fashion,66.72,89,0.05,N,card,5938.08,5641.18
462,5,2025-06-25,Beauty,80.25,67,0.05,N,card,5376.75,5107.91
463,103,2025-01-18,Fashion,13.18,14,,Y,card,184.52,184.52
464,196,2025-04-16,Beauty,72.15,55,0.0,Y,card,3968.25,3968.25
465,774,2025-09-28,Fashion,78.05,84,0.0,N,card,6556.2,6556.2
466,350,2025-11-15,Grocery,34.15,11,0.05,N,card,375.65,356.87
467,47,2025-06-16,Fashion,94.83,98,0.0,N,bank,9293.34,9293.34
468,656,2025-01-13,Grocery,88.97,34,0.0,Y,wallet,3024.98,3024.98
469,269,2025-12-03,Electronics,,10,0.0,N,card,571.6,₩571.60
470,370,2025-02-01,Grocery,37.54,78,0.0,Y,card,2928.12,2928.12
471,636,2025-02-09,Fashion,172.4,49,0.15,N,wallet,8447.6,7180.46
472,106,2025-05-28,Beauty,79.24,77,0.1,Y,bank,6101.48,5491.33
473,670,2025-08-06,Fashion,75.71,78,0.15,Y,bank,5905.38,5019.57
474,659,2025-08-07,Electronics,90.26,78,0.1,Y,card,7040.28,6336.25
475,657,2025-03-23,Grocery,63.35,25,0.15,N,card,1583.75,1346.19
476,120,2025-11-29,Electronics,98.05,63,0.05,Y,wallet,6177.15,5868.29
477,787,2025-07-27,Grocery,75.45,72,0.05,N,card,5432.4,5160.78
478,604,2025-07-20,Beauty,50.46,27,0.05,Y,card,1362.42,"₩1,294.30"
479,58,2025-11-28,Grocery,270.52,26,0.0,Y,bank,7033.52,7033.52
480,346,2025-02-07,Electronics,60.67,91,0.1,Y,bank,5520.97,4968.87
481,741,2025-07-30,Grocery,45.2,13,0.15,Y,wallet,587.6,499.46
482,474,2025-11-23,Grocery,51.13,18,0.1,Y,card,920.34,828.31
483,117,2025-09-06,Grocery,60.58,40,0.05,N,card,2423.2,2302.04
484,791,2025-08-15,Electronics,56.67,14,0.2,Y,card,793.38,634.7
485,127,2025-02-17,Fashion,88.39,25,0.2,Y,bank,2209.75,1767.8
486,393,2025-01-18,Fashion,82.75,51,0.05,Y,card,4220.25,4009.24
487,641,2025-10-22,Electronics,161.96,50,0.15,Y,card,8098.0,6883.3
488,58,2025-07-15,Fashion,76.85,89,0.0,Y,bank,6839.65,6839.65
489,634,2025-07-06,Fashion,49.74,93,0.0,N,,4625.82,4625.82
490,513,2025-12-11,Grocery,224.9,39,0.0,Y,bank,8771.1,8771.1
491,751,2025-08-12,Beauty,135.8,35,0.1,N,,4753.0,4277.7
492,96,2025-11-14,Grocery,39.21,58,0.0,N,card,2274.18,2274.18
493,638,2025-12-31,Fashion,40.11,40,0.0,Y,card,1604.4,1604.4
494,118,2025-12-03,Fashion,67.53,59,0.0,N,card,3984.27,"₩3,984.27"
495,560,2025-08-17,Beauty,62.85,24,0.0,Y,,1508.4,1508.4
496,601,2025-03-18,Beauty,19.79,61,0.05,Y,card,1207.19,"₩1,146.83"
497,488,2025-07-07,Beauty,142.02,47,0.0,N,card,6674.94,6674.94
498,237,2025-12-12,Grocery,24.43,47,0.05,N,card,1148.21,1090.8
499,272,2025-09-27,Fashion,24.36,69,,N,card,1680.84,1680.84
500,189,2025-04-05,Grocery,35.84,29,0.0,N,bank,1039.36,1039.36
501,704,2025-11-06,Fashion,34.92,96,0.15,Y,wallet,3352.32,2849.47
502,447,2025-05-12,Fashion,96.21,53,0.2,N,card,5099.13,4079.3
503,581,2025-02-08,Grocery,,98,0.05,N,card,6135.78,5828.99
504,790,2025-03-13,Electronics,35.89,72,0.0,N,bank,2584.08,2584.08
505,247,2025-10-08,Electronics,128.71,59,0.15,N,card,7593.89,6454.81
506,76,2025-11-29,Fashion,142.22,31,0.05,N,wallet,4408.82,4188.38
507,154,2025-06-09,Fashion,55.04,81,0.1,Y,card,4458.24,4012.42
508,656,2025-07-06,Beauty,98.11,63,0.05,Y,card,6180.93,5871.88
509,435,2025-07-10,Electronics,16.39,18,0.0,N,wallet,295.02,295.02
510,86,2025-04-30,Electronics,,24,0.1,N,card,3307.92,2977.13
511,697,2025-08-08,Electronics,114.78,57,,N,card,6542.46,5888.21
512,285,2025-02-22,Electronics,30.72,29,0.05,Y,card,890.88,846.34
513,220,2025-08-10,Electronics,156.04,44,0.0,Y,card,6865.76,6865.76
514,69,2025-05-11,Grocery,103.12,76,0.15,Y,bank,7837.12,6661.55
515,47,2025-08-25,Fashion,22.66,69,0.0,N,card,1563.54,1563.54
516,94,2025-09-03,Grocery,47.51,43,0.1,Y,card,2042.93,1838.64
517,750,2025-08-14,Beauty,77.11,82,0.05,N,,6323.02,6006.87
518,453,2025-07-27,Grocery,52.26,63,0.05,N,card,3292.38,3127.76
519,204,2025-04-06,Electronics,80.1,99,0.0,Y,card,7929.9,"₩7,929.90"
520,218,2025-07-19,Electronics,115.45,21,0.1,Y,card,2424.45,2182.0
521,474,2025-09-04,Beauty,,97,0.0,Y,bank,9805.73,9805.73
522,432,2025-03-13,Fashion,102.04,28,0.05,Y,card,2857.12,2714.26
523,341,2025-11-14,Grocery,162.31,89,0.0,Y,bank,14445.59,14445.59
524,551,2025-07-04,Beauty,54.09,35,0.2,Y,card,1893.15,1514.52
525,612,2025-01-06,Beauty,22.81,32,0.2,Y,card,729.92,583.94
526,289,2025-07-25,Beauty,94.67,42,0.1,Y,bank,3976.14,3578.53
527,254,2025-02-01,Grocery,156.66,66,0.2,N,card,10339.56,8271.65
528,734,2025-04-09,Fashion,94.07,39,0.0,N,card,3668.73,3668.73
529,357,2025-09-13,Beauty,39.35,32,0.2,Y,wallet,1259.2,1007.36
530,23,2025-07-06,Fashion,91.53,83,0.0,N,card,7596.99,7596.99
531,762,2025-03-17,Electronics,75.79,45,0.05,Y,bank,3410.55,3240.02
532,522,2025-06-26,Grocery,86.68,95,0.0,Y,card,8234.6,8234.6
533,758,2025-11-11,Grocery,43.47,52,0.2,N,card,2260.44,1808.35
534,100,2025-10-14,Beauty,55.72,75,0.1,Y,card,4179.0,3761.1
535,180,2025-12-15,Grocery,79.19,62,0.05,Y,wallet,4909.78,4664.29
536,223,2025-09-12,Fashion,127.06,96,0.2,Y,card,12197.76,9758.21
537,762,2025-11-21,Beauty,66.45,69,0.1,N,card,4585.05,4126.54
538,659,2025-07-09,Grocery,120.81,46,,Y,card,5557.26,5001.53
539,442,2025-11-04,Grocery,49.45,70,0.0,N,bank,3461.5,3461.5
540,608,2025-12-11,Fashion,231.47,62,0.15,N,wallet,14351.14,12198.47
541,769,2025-05-07,Fashion,50.84,21,0.2,Y,bank,1067.64,854.11
542,325,2025-10-14,Grocery,55.37,44,0.2,Y,bank,2436.28,1949.02
543,516,2025-09-11,Electronics,95.27,76,0.0,Y,card,7240.52,7240.52
544,16,2025-08-01,Fashion,90.99,47,0.0,Y,bank,4276.53,4276.53
545,792,2025-09-07,Grocery,127.52,33,0.05,Y,card,4208.16,3997.75
546,336,2025-03-25,Fashion,94.71,90,0.0,Y,bank,8523.9,8523.9
547,759,2025-01-13,Fashion,58.42,49,0.0,Y,,2862.58,2862.58
548,258,2025-02-14,Electronics,124.72,74,0.1,Y,card,9229.28,8306.35
549,497,2025-05-07,Fashion,48.09,66,0.15,Y,card,3173.94,2697.85
550,160,2025-04-24,Grocery,89.4,81,0.15,Y,bank,7241.4,6155.19
551,475,2025-10-03,Fashion,28.3,88,0.0,N,bank,2490.4,2490.4
552,664,2025-07-24,Electronics,181.62,54,0.0,Y,card,9807.48,9807.48
553,690,2025-12-03,Grocery,114.78,98,0.0,N,card,11248.44,11248.44
554,675,2025-09-30,Beauty,94.84,81,0.05,N,wallet,7682.04,7297.94
555,380,2025-02-27,Grocery,61.5,22,0.05,Y,card,1353.0,1285.35
556,545,2025-11-24,Electronics,66.9,88,0.05,Y,card,5887.2,5592.84
557,691,2025-08-07,Fashion,25.59,15,0.2,Y,wallet,383.85,307.08
558,427,2025-04-19,Beauty,112.09,80,0.05,N,bank,8967.2,8518.84
559,613,2025-10-06,Electronics,45.99,56,0.05,N,card,2575.44,2446.67
560,268,2025-06-23,Grocery,186.45,53,0.1,Y,card,9881.85,8893.67
561,577,2025-11-24,Fashion,36.03,41,0.1,N,card,1477.23,1329.51
562,417,2025-09-21,Electronics,54.19,12,0.05,N,card,650.28,617.77
563,168,2025-11-11,Grocery,63.78,63,0.15,Y,card,4018.14,3415.42
564,43,2025-04-21,Grocery,83.32,93,0.1,N,bank,7748.76,"₩6,973.88"
565,556,2025-07-06,Grocery,78.01,87,0.15,N,card,6786.87,5768.84
566,285,2025-09-26,Electronics,107.4,47,0.0,Y,card,5047.8,5047.8
567,397,2025-08-17,Electronics,143.59,13,0.0,N,card,1866.67,1866.67
568,12,2025-06-05,Grocery,43.82,88,,Y,card,3856.16,3277.74
569,607,2025-07-08,Grocery,24.18,26,0.05,N,card,628.68,597.25
570,302,2025-09-29,Electronics,157.87,46,0.1,Y,bank,7262.02,6535.82
571,253,2025-01-02,Electronics,105.6,97,0.1,N,card,10243.2,9218.88
572,499,2025-09-03,Electronics,48.91,45,0.0,N,bank,2200.95,2200.95
573,754,2025-07-29,Beauty,24.56,67,0.05,N,card,1645.52,1563.24
574,35,2025-10-13,Grocery,75.29,50,0.15,N,card,3764.5,3199.82
575,727,2025-12-25,Beauty,114.5,17,0.15,Y,card,1946.5,1654.52
576,90,2025-01-13,Electronics,38.86,76,0.1,Y,card,2953.36,2658.02
577,776,2025-04-06,Beauty,88.29,39,0.1,Y,card,3443.31,3098.98
578,605,2025-08-09,Electronics,61.83,95,0.15,Y,card,5873.85,4992.77
579,602,2025-08-26,Fashion,56.67,61,0.1,Y,card,3456.87,3111.18
580,418,2025-04-04,Grocery,122.94,34,0.0,N,card,4179.96,4179.96
581,115,2025-12-04,Fashion,28.52,61,0.0,N,card,1739.72,1739.72
582,617,2025-09-26,Fashion,,68,0.05,Y,card,6921.04,6574.99
583,196,2025-06-20,Electronics,84.71,39,0.0,N,card,3303.69,3303.69
584,501,2025-04-04,Electronics,86.76,76,0.0,N,,6593.76,6593.76
585,626,2025-05-29,Grocery,67.69,13,0.2,N,card,879.97,703.98
586,493,2025-04-22,Grocery,57.14,66,0.1,N,card,3771.24,3394.12
587,75,2025-02-24,Grocery,52.08,72,0.15,Y,card,3749.76,3187.3
588,413,2025-12-03,Grocery,136.32,41,0.1,N,,5589.12,5030.21
589,376,2025-04-26,Grocery,68.47,96,0.05,Y,card,6573.12,6244.46
590,420,2025-05-23,Electronics,59.74,92,0.0,N,card,5496.08,5496.08
591,729,2025-07-20,Electronics,93.45,88,0.2,N,bank,8223.6,"₩6,578.88"
592,277,2025-06-29,Beauty,156.57,60,0.0,Y,card,9394.2,9394.2
593,761,2025-07-21,Electronics,92.18,72,0.1,N,card,6636.96,5973.26
594,676,2025-12-30,Grocery,81.04,89,,N,wallet,7212.56,"₩7,212.56"
595,394,2025-02-22,Electronics,73.46,96,0.0,N,card,7052.16,7052.16
596,457,2025-06-29,Grocery,112.62,10,0.0,Y,card,1126.2,1126.2
597,192,2025-11-09,Grocery,62.85,28,0.05,N,bank,1759.8,1671.81
598,739,2025-11-04,Electronics,118.6,44,0.15,N,card,5218.4,4435.64
599,689,2025-05-17,Fashion,126.64,72,0.1,N,card,9118.08,8206.27
600,99,2025-07-01,Grocery,21.72,90,0.1,N,card,1954.8,1759.32
601,548,2025-01-01,Fashion,118.55,35,0.15,N,bank,4149.25,3526.86
602,96,2025-02-13,Electronics,128.38,22,0.1,N,card,2824.36,2541.92
603,664,2025-08-15,Grocery,64.88,95,0.15,Y,bank,6163.6,5239.06
604,663,2025-11-27,Electronics,28.19,32,,N,card,902.08,856.98
605,190,2025-04-08,Beauty,76.3,44,0.15,N,card,3357.2,"₩2,853.62"
606,736,2025-07-27,Fashion,80.31,21,0.1,N,card,1686.51,1517.86
607,37,2025-09-22,Electronics,59.19,18,0.0,Y,card,1065.42,1065.42
608,780,2025-10-15,Grocery,39.88,87,0.0,Y,bank,3469.56,3469.56
609,369,2025-09-28,Fashion,53.46,76,0.0,Y,card,4062.96,4062.96
610,695,2025-05-20,Fashion,114.04,53,0.05,N,card,6044.12,5741.91
611,525,2025-08-25,Fashion,70.65,70,0.15,Y,card,4945.5,4203.68
612,279,2025-03-13,Fashion,42.7,30,0.1,Y,bank,1281.0,1152.9
613,217,2025-06-04,Fashion,139.23,16,,N,card,2227.68,1782.14
614,798,2025-07-09,Electronics,116.63,20,0.05,Y,card,2332.6,2215.97
615,273,2025-09-25,Fashion,81.84,54,0.1,N,bank,4419.36,3977.42
616,62,2025-11-17,Fashion,31.2,41,0.0,Y,card,1279.2,1279.2
617,596,2025-04-17,Grocery,142.26,95,0.1,N,card,13514.7,"₩12,163.23"
618,729,2025-08-20,Grocery,181.82,92,0.1,Y,bank,16727.44,15054.7
619,342,2025-02-11,Fashion,112.19,45,0.15,Y,card,5048.55,4291.27
620,397,2025-07-09,Grocery,102.61,46,0.05,Y,bank,4720.06,4484.06
621,699,2025-05-19,Grocery,112.6,84,0.1,N,card,9458.4,"₩8,512.56"
622,19,2025-04-13,Grocery,186.27,50,0.0,Y,,9313.5,9313.5
623,177,2025-06-20,Grocery,114.72,86,0.1,Y,card,9865.92,8879.33
624,612,2025-12-17,Fashion,22.18,58,0.15,N,card,1286.44,1093.47
625,396,2025-09-30,Beauty,55.19,24,0.05,Y,card,1324.56,1258.33
626,445,2025-08-09,Electronics,66.06,22,0.0,N,card,1453.32,1453.32
627,233,2025-08-01,Fashion,71.92,62,0.0,N,card,4459.04,4459.04
628,76,2025-12-07,Grocery,83.82,42,0.05,Y,card,3520.44,3344.42
629,265,2025-02-25,Electronics,129.18,81,0.1,N,card,10463.58,9417.22
630,455,2025-12-08,Electronics,59.64,41,0.0,N,card,2445.24,2445.24
631,796,2025-04-12,Grocery,47.59,57,0.15,Y,card,2712.63,"₩2,305.74"
632,718,2025-07-11,Grocery,135.4,77,0.05,Y,card,10425.8,9904.51
633,735,2025-11-06,Grocery,73.67,66,0.0,N,bank,4862.22,4862.22
634,384,2025-07-19,Grocery,21.17,71,0.1,Y,card,1503.07,1352.76
635,564,2025-08-21,Electronics,100.46,91,0.1,Y,wallet,9141.86,8227.67
636,506,2025-08-15,Electronics,36.63,96,0.15,N,card,3516.48,2989.01
637,367,2025-05-19,Grocery,95.2,11,0.0,Y,card,1047.2,1047.2
638,144,2025-12-10,Fashion,58.08,86,0.0,N,card,4994.88,4994.88
639,69,2025-11-01,Grocery,30.17,25,0.0,Y,card,754.25,754.25
640,99,2025-05-29,Electronics,70.71,17,0.0,Y,wallet,1202.07,1202.07
641,396,2025-04-25,Fashion,107.56,28,0.15,N,card,3011.68,2559.93
642,25,2025-03-04,Fashion,120.95,41,0.0,Y,card,4958.95,4958.95
643,469,2025-04-14,Grocery,29.75,76,0.2,N,card,2261.0,1808.8
644,484,2025-12-05,Fashion,48.18,41,0.1,N,bank,1975.38,1777.84
645,565,2025-12-25,Fashion,,94,0.1,Y,card,10391.7,"₩9,352.53"
646,151,2025-06-05,Fashion,57.28,34,,Y,card,1947.52,1558.02
647,144,2025-09-30,Electronics,44.86,62,0.0,Y,bank,2781.32,2781.32
648,569,2025-01-06,Electronics,102.19,90,0.0,N,wallet,9197.1,9197.1
649,39,2025-05-27,Fashion,48.44,34,,Y,card,1646.96,1482.26
650,109,2025-07-03,Fashion,30.44,42,0.0,Y,card,1278.48,1278.48
651,693,2025-01-28,Fashion,63.45,40,0.2,N,card,2538.0,2030.4
652,42,2025-02-07,Fashion,73.95,45,0.2,Y,card,3327.75,"₩2,662.20"
653,186,2025-04-29,Grocery,47.94,96,0.15,Y,card,4602.24,3911.9
654,398,2025-10-20,Beauty,21.72,98,0.15,N,bank,2128.56,1809.28
655,223,2025-09-01,Fashion,75.64,58,0.1,Y,card,4387.12,3948.41
656,634,2025-03-09,Electronics,121.31,53,0.1,Y,bank,6429.43,"₩5,786.49"
657,133,2025-08-02,Electronics,66.13,57,0.0,Y,card,3769.41,"₩3,769.41"
658,163,2025-08-06,Grocery,,39,0.1,N,bank,1325.22,1192.7
659,215,2025-06-26,Fashion,60.25,22,,Y,card,1325.5,1325.5
660,733,2025-10-26,Electronics,109.06,52,0.15,Y,wallet,5671.12,"₩4,820.45"
661,235,2025-06-13,Grocery,38.6,25,0.2,Y,card,965.0,772.0
662,658,2025-02-27,Electronics,71.93,35,,N,card,2517.55,2517.55
663,751,2025-09-26,Grocery,83.98,84,0.0,Y,card,7054.32,7054.32
664,588,2025-11-04,Fashion,64.56,56,,Y,wallet,3615.36,3434.59
665,9,2025-02-27,Grocery,39.66,46,0.1,N,card,1824.36,"₩1,641.92"
666,74,2025-10-15,Electronics,39.96,12,,Y,bank,479.52,431.57
667,492,2025-04-15,Beauty,85.38,35,,N,card,2988.3,2689.47
668,253,2025-08-16,Grocery,,24,0.15,N,bank,836.64,711.14
669,230,2025-09-04,Electronics,29.78,75,0.0,Y,wallet,2233.5,2233.5
670,519,2025-07-07,Electronics,100.44,37,0.1,N,card,3716.28,3344.65
671,174,2025-03-24,Fashion,112.13,93,0.1,Y,card,10428.09,9385.28
672,653,2025-07-05,Grocery,60.4,47,,Y,card,2838.8,2838.8
673,168,2025-09-09,Grocery,153.76,53,0.05,N,card,8149.28,7741.82
674,170,2025-12-21,Fashion,53.95,62,0.15,Y,card,3344.9,"₩2,843.16"
675,393,2025-08-26,Beauty,80.3,89,0.2,Y,card,7146.7,5717.36
676,795,2025-12-26,Electronics,123.19,13,0.1,Y,card,1601.47,1441.32
677,634,2025-07-03,Electronics,59.5,81,0.15,N,card,4819.5,4096.58
678,194,2025-10-11,Beauty,137.96,53,0.0,N,card,7311.88,7311.88
679,517,2025-07-29,Grocery,125.3,55,0.2,Y,card,6891.5,"₩5,513.20"
