,sensor_id,ts,temp_c,hum_pct,vibration
466,S01,2025-02-20 10:00:00,21.99,41.21,1.303
467,S01,2025-02-20 11:00:00,19.34,50.96,1.539
468,S01,2025-02-20 12:00:00,22.29,50.61,1.883
469,S01,2025-02-20 13:00:00,21.43,36.26,0.852
470,S01,2025-02-20 14:00:00,23.94,54.59,0.945
471,S01,2025-02-20 15:00:00,22.8,43.43,0.225
472,S01,2025-02-20 16:00:00,20.73,35.24,0.312
473,S01,2025-02-20 17:00:00,23.32,44.09,0.983
474,S01,2025-02-20 18:00:00,19.36,45.73,1.486
475,S01,2025-02-20 19:00:00,25.51C,57.14,1.3
476,S01,2025-02-20 20:00:00,26.75,52.24,0.611
477,S01,2025-02-20 21:00:00,19.81,22.8,0.173
478,S01,2025-02-20 22:00:00,24.76C,33.01,0.59
479,S01,2025-02-20 23:00:00,20.68,53.34,0.947
480,S01,2025-02-21 00:00:00,23.42,48.16,0.707
481,S01,2025-02-21 01:00:00,23.06,35.71,1.428
482,S01,2025-02-21 02:00:00,19.81C,40.24,1.147
483,S01,2025-02-21 03:00:00,23.63,,0.837
484,S01,2025-02-21 04:00:00,19.51,21.51,0.366
485,S01,2025-02-21 05:00:00,19.02,57.9,0.469
486,S01,2025-02-21 06:00:00,19.39,56.16,1.902
487,S01,2025-02-21 07:00:00,20.83,39.34,1.958
488,S01,2025-02-21 08:00:00,20.43,42.63,0.927
489,S01,2025-02-21 09:00:00,22.01,49.03,0.217
490,S01,2025-02-21 10:00:00,19.85,46.18,1.433
491,S01,2025-02-21 11:00:00,24.14,49.62,0.768
492,S01,2025-02-21 12:00:00,25.06,57.39,0.828
493,S01,2025-02-21 13:00:00,20.66,39.0,0.328
494,S01,2025-02-21 14:00:00,18.02,45.35,0.567
495,S01,2025-02-21 15:00:00,24.62,49.97,1.348
496,S01,2025-02-21 16:00:00,26.02,41.01,1.951
497,S01,2025-02-21 17:00:00,22.26,45.04,1.564
498,S01,2025-02-21 18:00:00,19.04,60.02,1.855
499,S01,2025-02-21 19:00:00,23.85,24.82,0.963
500,S01,2025-02-21 20:00:00,27.77,48.24,0.313
501,S01,2025-02-21 21:00:00,17.72,39.97,0.197
502,S01,2025-02-21 22:00:00,24.93,33.93,1.32
503,S01,2025-02-21 23:00:00,22.71,43.06,0.387
504,S01,2025-02-22 00:00:00,17.63,49.11,0.716
505,S01,2025-02-22 01:00:00,21.84,53.63,0.605
506,S01,2025-02-22 02:00:00,16.6,37.72,2.226
507,S01,2025-02-22 03:00:00,21.54,51.89,0.326
508,S01,2025-02-22 04:00:00,24.74,59.97,0.724
509,S01,2025-02-22 05:00:00,21.48,47.22,1.313
510,S01,2025-02-22 06:00:00,18.47,52.63,2.122
511,S01,2025-02-22 07:00:00,15.91,50.1,0.437
512,S01,2025-02-22 08:00:00,17.55,52.05,1.358
513,S01,2025-02-22 09:00:00,16.03C,35.9,0.877
514,S01,2025-02-22 10:00:00,26.5,57.64,0.893
515,S01,2025-02-22 11:00:00,21.1,50.06,0.92
516,S01,2025-02-22 12:00:00,18.86,63.83,0.591
517,S01,2025-02-22 13:00:00,18.26,53.68,1.707
518,S01,2025-02-22 14:00:00,19.1C,36.71,2.152
519,S01,2025-02-22 15:00:00,21.44,57.21,0.114
520,S01,2025-02-22 16:00:00,18.75,59.31,
521,S01,2025-02-22 17:00:00,27.78,56.14,1.788
522,S01,2025-02-22 18:00:00,20.66,42.57,1.787
523,S01,2025-02-22 19:00:00,20.7,41.41,0.972
524,S01,2025-02-22 20:00:00,24.12C,59.1,0.542
525,S01,2025-02-22 21:00:00,27.7,37.8,1.042
526,S01,2025-02-22 22:00:00,27.47C,54.35,1.207
527,S01,2025-02-22 23:00:00,22.19,46.93,2.343
528,S01,2025-02-23 00:00:00,20.97C,38.98,1.33
529,S01,2025-02-23 01:00:00,20.8,41.86,4.357
530,S01,2025-02-23 02:00:00,22.09,40.22,0.315
531,S01,2025-02-23 03:00:00,21.42,50.67,0.489
532,S01,2025-02-23 04:00:00,17.97,38.93,1.052
533,S01,2025-02-23 05:00:00,17.17,44.75,1.132
534,S01,2025-02-23 06:00:00,21.63,,1.653
535,S01,2025-02-23 07:00:00,17.7,49.49,0.324
536,S01,2025-02-23 08:00:00,25.49,55.71,0.92
537,S01,2025-02-23 09:00:00,21.67,30.75,1.71
538,S01,2025-02-23 10:00:00,18.62,49.74,1.272
539,S01,2025-02-23 11:00:00,20.89,38.61,
540,S01,2025-02-23 12:00:00,20.48,43.55,1.44
541,S01,2025-02-23 13:00:00,21.76,44.22,0.16
542,S01,2025-02-23 14:00:00,25.14,61.29,0.512
543,S01,2025-02-23 15:00:00,18.12,60.73,1.643
544,S01,2025-02-23 16:00:00,17.0,43.17,1.233
545,S01,2025-02-23 17:00:00,23.76,43.16,2.712
546,S01,2025-02-23 18:00:00,22.37,60.03,
547,S01,2025-02-23 19:00:00,23.54,50.7,0.586
548,S01,2025-02-23 20:00:00,24.53,64.34,1.048
549,S01,2025-02-23 21:00:00,22.81,38.61,0.256
550,S01,2025-02-23 22:00:00,25.9,,0.672
551,S01,2025-02-23 23:00:00,20.97,40.66,1.912
552,S01,2025-02-24 00:00:00,20.39,16.37,1.427
553,S01,2025-02-24 01:00:00,17.86,53.15,0.616
554,S01,2025-02-24 02:00:00,17.11,36.06,0.55
555,S01,2025-02-24 03:00:00,22.5,52.72,2.661
556,S01,2025-02-24 04:00:00,22.51,42.55,0.458
557,S01,2025-02-24 05:00:00,15.12,58.06,0.594
558,S01,2025-02-24 06:00:00,17.73,31.9,2.22
559,S01,2025-02-24 07:00:00,22.13,29.85,2.031
560,S01,2025-02-24 08:00:00,24.61,60.53,0.939
561,S01,2025-02-24 09:00:00,19.55,56.47,0.765
562,S01,2025-02-24 10:00:00,21.15,46.58,1.297
563,S01,2025-02-24 11:00:00,17.61C,29.28,1.535
564,S01,2025-02-24 12:00:00,29.53,54.07,0.271
565,S01,2025-02-24 13:00:00,23.58,70.12,0.701
566,S01,2025-02-24 14:00:00,24.98,41.85,0.834
567,S01,2025-02-24 15:00:00,24.42,41.51,1.393
568,S01,2025-02-24 16:00:00,25.4,37.06,0.639
569,S01,2025-02-24 17:00:00,24.57,49.98,0.551
570,S01,2025-02-24 18:00:00,21.89,44.66,2.511
571,S01,2025-02-24 19:00:00,25.28,30.04,2.2
572,S01,2025-02-24 20:00:00,23.44,38.12,0.35
573,S01,2025-02-24 21:00:00,27.24,54.88,2.492
574,S01,2025-02-24 22:00:00,21.29,34.0,0.768
575,S01,2025-02-24 23:00:00,22.03,47.83,1.527
576,S01,2025-02-25 00:00:00,22.18C,55.54,0.221
577,S01,2025-02-25 01:00:00,24.19,52.81,0.048
578,S01,2025-02-25 02:00:00,20.94,27.38,1.167
579,S01,2025-02-25 03:00:00,18.51,51.0,0.95
580,S01,2025-02-25 04:00:00,20.44,34.03,0.978
581,S01,2025-02-25 05:00:00,19.46,24.98,0.692
582,S01,2025-02-25 06:00:00,26.79,48.14,0.565
583,S01,2025-02-25 07:00:00,23.95,28.79,0.701
584,S01,2025-02-25 08:00:00,25.19C,42.67,1.184
585,S01,2025-02-25 09:00:00,22.45,57.44,1.912
586,S01,2025-02-25 10:00:00,20.03,50.58,1.636
587,S01,2025-02-25 11:00:00,25.37,43.66,0.604
588,S01,2025-02-25 12:00:00,26.96,54.32,0.947
589,S01,2025-02-25 13:00:00,23.9,45.59,0.107
590,S01,2025-02-25 14:00:00,22.23,52.99,0.736
591,S01,2025-02-25 15:00:00,25.69,56.25,1.411
592,S01,2025-02-25 16:00:00,21.49,34.94,0.587
593,S01,2025-02-25 17:00:00,25.04,61.51,1.238
594,S01,2025-02-25 18:00:00,20.77,43.57,1.613
595,S01,2025-02-25 19:00:00,20.14,45.57,1.359
596,S01,2025-02-25 20:00:00,24.9,46.79,0.805
597,S01,2025-02-25 21:00:00,24.36,42.11,2.958
598,S01,2025-02-25 22:00:00,29.21,40.48,2.511
599,S01,2025-02-25 23:00:00,22.81,50.25,0.829
600,S01,2025-02-26 00:00:00,20.27,38.8,
601,S01,2025-02-26 01:00:00,16.93,49.63,1.139
602,S01,2025-02-26 02:00:00,14.89,52.26,2.21
603,S01,2025-02-26 03:00:00,15.31,39.14,1.097
604,S01,2025-02-26 04:00:00,22.19,41.6,
605,S01,2025-02-26 05:00:00,17.42C,50.15,0.932
606,S01,2025-02-26 06:00:00,24.48,44.55,2.345
607,S01,2025-02-26 07:00:00,25.52C,,1.911
608,S01,2025-02-26 08:00:00,20.54,44.26,2.097
609,S01,2025-02-26 09:00:00,26.53,41.53,0.939
610,S01,2025-02-26 10:00:00,22.38,42.64,0.216
611,S01,2025-02-26 11:00:00,25.22,47.96,0.709
612,S01,2025-02-26 12:00:00,21.32,56.56,1.627
613,S01,2025-02-26 13:00:00,25.03,28.03,1.606
614,S01,2025-02-26 14:00:00,19.47,40.01,
615,S01,2025-02-26 15:00:00,24.32,40.94,2.063
616,S01,2025-02-26 16:00:00,21.22,36.87,0.946
617,S01,2025-02-26 17:00:00,22.36,40.09,3.362
618,S01,2025-02-26 18:00:00,24.8,56.52,0.238
619,S01,2025-02-26 19:00:00,23.57,54.97,1.095
620,S01,2025-02-26 20:00:00,22.98,38.85,1.081
621,S01,2025-02-26 21:00:00,25.53,30.43,1.193
622,S01,2025-02-26 22:00:00,25.91,48.97,0.474
623,S01,2025-02-26 23:00:00,19.49,49.62,0.784
624,S01,2025-02-27 00:00:00,21.88,33.06,1.467
625,S01,2025-02-27 01:00:00,22.36C,46.85,0.605
626,S01,2025-02-27 02:00:00,18.24,49.08,0.399
627,S01,2025-02-27 03:00:00,21.81,51.44,3.182
628,S01,2025-02-27 04:00:00,16.83,39.84,1.02
629,S01,2025-02-27 05:00:00,25.27,49.87,
630,S01,2025-02-27 06:00:00,20.39,43.23,0.272
631,S01,2025-02-27 07:00:00,21.01,53.34,0.508
632,S01,2025-02-27 08:00:00,24.99,47.36,1.372
633,S01,2025-02-27 09:00:00,21.12,51.11,0.576
634,S01,2025-02-27 10:00:00,23.5,,0.585
635,S01,2025-02-27 11:00:00,18.71,42.34,1.02
636,S01,2025-02-27 12:00:00,20.29,47.18,0.841
637,S01,2025-02-27 13:00:00,17.97,53.45,0.707
638,S01,2025-02-27 14:00:00,21.68C,41.17,2.255
639,S01,2025-02-27 15:00:00,25.54,48.43,0.072
640,S01,2025-02-27 16:00:00,23.27,69.15,1.914
641,S01,2025-02-27 17:00:00,25.4C,38.47,
642,S01,2025-02-27 18:00:00,19.82,31.75,0.208
643,S01,2025-02-27 19:00:00,20.4,35.44,0.251
644,S01,2025-02-27 20:00:00,21.8,,0.53
645,S01,2025-02-27 21:00:00,25.07,44.89,1.185
646,S01,2025-02-27 22:00:00,24.57,22.72,0.765
647,S01,2025-02-27 23:00:00,23.6,25.2,2.034
648,S01,2025-02-28 00:00:00,22.07,52.63,2.868
649,S01,2025-02-28 01:00:00,19.9,30.93,0.502
650,S01,2025-02-28 02:00:00,20.44,51.64,2.544
651,S01,2025-02-28 03:00:00,24.56,57.02,1.8
652,S01,2025-02-28 04:00:00,19.04,14.39,0.59
653,S01,2025-02-28 05:00:00,21.5,50.38,1.032
654,S01,2025-02-28 06:00:00,25.94,45.26,1.319
655,S01,2025-02-28 07:00:00,21.56C,41.53,0.807
656,S01,2025-02-28 08:00:00,23.52,48.71,1.842
657,S01,2025-02-28 09:00:00,19.73,44.32,0.893
658,S01,2025-02-28 10:00:00,27.57,50.24,0.988
659,S01,2025-02-28 11:00:00,15.1,63.12,0.384
660,S01,2025-02-28 12:00:00,18.6,47.92,0.681
661,S01,2025-02-28 13:00:00,18.99,32.83,0.425
662,S01,2025-02-28 14:00:00,27.16,58.73,2.066
663,S01,2025-02-28 15:00:00,23.51,56.03,1.951
664,S01,2025-02-28 16:00:00,21.81,59.27,1.654
665,S01,2025-02-28 17:00:00,18.9,48.77,
666,S01,2025-02-28 18:00:00,23.99,53.77,0.204
667,S01,2025-02-28 19:00:00,23.39,64.5,0.785
668,S01,2025-02-28 20:00:00,21.12,,2.541
669,S01,2025-02-28 21:00:00,18.88,38.86,2.386
670,S01,2025-02-28 22:00:00,20.19,59.33,0.868
671,S01,2025-02-28 23:00:00,24.29,41.61,0.556
672,S01,2025-03-01 00:00:00,21.13,56.41,1.177
673,S01,2025-03-01 01:00:00,20.57,39.77,0.834
674,S01,2025-03-01 02:00:00,20.05,40.36,1.717
675,S01,2025-03-01 03:00:00,15.34,48.03,1.041
676,S01,2025-03-01 04:00:00,20.95,48.24,0.678
677,S01,2025-03-01 05:00:00,17.85C,37.53,2.257
678,S01,2025-03-01 06:00:00,21.23,61.22,1.482
679,S01,2025-03-01 07:00:00,22.65,40.91,0.645
680,S01,2025-03-01 08:00:00,19.37,52.09,1.826
681,S01,2025-03-01 09:00:00,18.48C,36.15,0.602
682,S01,2025-03-01 10:00:00,24.68,39.16,1.699
683,S01,2025-03-01 11:00:00,22.91,39.54,0.638
684,S01,2025-03-01 12:00:00,20.09,46.74,1.67
685,S01,2025-03-01 13:00:00,13.15,46.75,1.185
686,S01,2025-03-01 14:00:00,22.15,47.3,2.881
687,S01,2025-03-01 15:00:00,24.34,45.35,1.453
688,S01,2025-03-01 16:00:00,25.96,54.29,0.679
689,S01,2025-03-01 17:00:00,20.72,54.18,0.923
690,S01,2025-03-01 18:00:00,20.97,,0.088
691,S01,2025-03-01 19:00:00,21.72,46.6,0.176
692,S01,2025-03-01 20:00:00,25.71,49.72,0.922
693,S01,2025-03-01 21:00:00,19.83,52.33,1.415
694,S01,2025-03-01 22:00:00,23.16,50.29,1.634
695,S01,2025-03-01 23:00:00,20.87,41.93,0.658
696,S01,2025-03-02 00:00:00,21.01,42.04,0.411
697,S01,2025-03-02 01:00:00,15.69,45.95,0.839
698,S01,2025-03-02 02:00:00,21.63,50.1,2.293
699,S01,2025-03-02 03:00:00,19.16,34.81,2.305
700,S01,2025-03-02 04:00:00,20.13,35.47,1.232
701,S01,2025-03-02 05:00:00,22.53,41.29,0.656
702,S01,2025-03-02 06:00:00,24.53,46.09,0.789
703,S01,2025-03-02 07:00:00,16.16,38.79,0.292
704,S01,2025-03-02 08:00:00,24.41,40.96,1.649
705,S01,2025-03-02 09:00:00,23.22,37.26,0.717
706,S01,2025-03-02 10:00:00,20.82,50.24,0.978
707,S01,2025-03-02 11:00:00,26.06,25.59,0.93
708,S01,2025-03-02 12:00:00,22.57,45.08,1.898
709,S01,2025-03-02 13:00:00,26.03,38.62,0.884
710,S01,2025-03-02 14:00:00,20.52,45.42,1.208
711,S01,2025-03-02 15:00:00,19.85,47.0,0.822
712,S01,2025-03-02 16:00:00,26.27,15.68,1.557
713,S01,2025-03-02 17:00:00,29.24,56.15,1.134
714,S01,2025-03-02 18:00:00,24.8,52.27,1.441
715,S01,2025-03-02 19:00:00,25.72,60.67,0.537
716,S01,2025-03-02 20:00:00,21.78,52.85,0.909
717,S01,2025-03-02 21:00:00,19.37,54.13,0.187
718,S01,2025-03-02 22:00:00,22.82,50.55,0.988
719,S01,2025-03-02 23:00:00,28.15,60.83,0.249
720,S02,2025-02-01 00:00:00,14.62,32.06,0.358
721,S02,2025-02-01 01:00:00,18.86,44.2,1.588
722,S02,2025-02-01 02:00:00,14.76,36.13,3.15
723,S02,2025-02-01 03:00:00,20.97C,53.81,0.229
724,S02,2025-02-01 04:00:00,23.42,47.73,0.99
725,S02,2025-02-01 05:00:00,17.22,61.2,0.447
726,S02,2025-02-01 06:00:00,19.87,46.6,0.723
727,S02,2025-02-01 07:00:00,25.23C,43.47,1.063
728,S02,2025-02-01 08:00:00,21.13,43.49,0.137
729,S02,2025-02-01 09:00:00,17.83,37.84,2.266
730,S02,2025-02-01 10:00:00,17.75,,0.835
731,S02,2025-02-01 11:00:00,15.81,44.86,0.845
732,S02,2025-02-01 12:00:00,24.32,40.92,1.25
733,S02,2025-02-01 13:00:00,19.91,40.78,1.351
734,S02,2025-02-01 14:00:00,25.45,33.9,0.187
735,S02,2025-02-01 15:00:00,25.05,46.1,1.666
736,S02,2025-02-01 16:00:00,20.62,34.9,
737,S02,2025-02-01 17:00:00,21.17,47.81,1.04
738,S02,2025-02-01 18:00:00,25.24,42.82,0.756
739,S02,2025-02-01 19:00:00,23.5C,41.97,1.534
740,S02,2025-02-01 20:00:00,24.0,29.55,1.142
741,S02,2025-02-01 21:00:00,18.41,48.4,0.327
742,S02,2025-02-01 22:00:00,26.19,53.68,0.976
743,S02,2025-02-01 23:00:00,21.02,,1.517
744,S02,2025-02-02 00:00:00,13.39,39.36,0.717
745,S02,2025-02-02 01:00:00,18.5,51.18,1.225
746,S02,2025-02-02 02:00:00,21.77,52.84,0.461
747,S02,2025-02-02 03:00:00,26.94,40.85,1.556
748,S02,2025-02-02 04:00:00,19.68,72.05,0.502
749,S02,2025-02-02 05:00:00,16.96,57.31,0.848
750,S02,2025-02-02 06:00:00,27.47,59.93,0.315
751,S02,2025-02-02 07:00:00,21.73,49.25,0.833
752,S02,2025-02-02 08:00:00,20.62C,49.08,1.179
753,S02,2025-02-02 09:00:00,18.32,35.42,0.378
754,S02,2025-02-02 10:00:00,18.69,42.59,1.469
755,S02,2025-02-02 11:00:00,26.29,,3.494
756,S02,2025-02-02 12:00:00,21.19,51.99,1.305
757,S02,2025-02-02 13:00:00,20.54,40.16,0.929
758,S02,2025-02-02 14:00:00,20.77,36.78,0.586
759,S02,2025-02-02 15:00:00,27.15,56.66,2.372
760,S02,2025-02-02 16:00:00,20.83,46.2,0.318
761,S02,2025-02-02 17:00:00,24.63C,54.46,1.508
762,S02,2025-02-02 18:00:00,23.7,46.19,0.605
763,S02,2025-02-02 19:00:00,23.77,39.1,1.643
764,S02,2025-02-02 20:00:00,20.57,44.93,
765,S02,2025-02-02 21:00:00,25.33,20.9,1.747
766,S02,2025-02-02 22:00:00,28.33,54.77,1.156
767,S02,2025-02-02 23:00:00,23.49,50.62,0.62
768,S02,2025-02-03 00:00:00,17.44,56.68,1.202
769,S02,2025-02-03 01:00:00,16.48C,42.95,1.018
770,S02,2025-02-03 02:00:00,21.07,64.63,3.04
771,S02,2025-02-03 03:00:00,19.83,57.21,0.481
772,S02,2025-02-03 04:00:00,20.49,27.76,1.831
773,S02,2025-02-03 05:00:00,20.99C,27.59,2.009
774,S02,2025-02-03 06:00:00,16.67,47.64,0.937
775,S02,2025-02-03 07:00:00,23.59,31.4,1.504
776,S02,2025-02-03 08:00:00,22.1,43.62,2.381
777,S02,2025-02-03 09:00:00,21.33,43.34,0.343
778,S02,2025-02-03 10:00:00,22.4,41.99,1.876
779,S02,2025-02-03 11:00:00,24.63,59.92,0.849
780,S02,2025-02-03 12:00:00,22.16,50.71,0.959
781,S02,2025-02-03 13:00:00,19.6,51.41,2.836
782,S02,2025-02-03 14:00:00,25.8,,2.569
783,S02,2025-02-03 15:00:00,21.15,74.49,0.958
784,S02,2025-02-03 16:00:00,20.42,58.18,0.258
785,S02,2025-02-03 17:00:00,18.06,38.25,0.518
786,S02,2025-02-03 18:00:00,22.92C,50.62,1.337
787,S02,2025-02-03 19:00:00,19.91,37.77,2.577
788,S02,2025-02-03 20:00:00,21.64,43.36,0.533
789,S02,2025-02-03 21:00:00,24.7,44.23,
790,S02,2025-02-03 22:00:00,23.6,31.34,2.805
791,S02,2025-02-03 23:00:00,26.7,26.66,0.564
792,S02,2025-02-04 00:00:00,21.12,33.05,0.466
793,S02,2025-02-04 01:00:00,19.14,50.49,0.489
794,S02,2025-02-04 02:00:00,19.51,,0.596
795,S02,2025-02-04 03:00:00,19.13,51.02,3.161
796,S02,2025-02-04 04:00:00,22.74,24.0,1.872
797,S02,2025-02-04 05:00:00,21.01,37.18,1.033
798,S02,2025-02-04 06:00:00,19.87,39.71,0.485
799,S02,2025-02-04 07:00:00,23.78,52.36,0.68
800,S02,2025-02-04 08:00:00,21.69,45.03,0.688
801,S02,2025-02-04 09:00:00,20.15,34.16,1.215
802,S02,2025-02-04 10:00:00,17.16,39.18,0.934
803,S02,2025-02-04 11:00:00,23.16,47.46,1.509
804,S02,2025-02-04 12:00:00,22.72,55.76,1.502
805,S02,2025-02-04 13:00:00,22.3,47.72,0.278
806,S02,2025-02-04 14:00:00,21.0,43.91,0.448
807,S02,2025-02-04 15:00:00,19.95,42.4,0.075
808,S02,2025-02-04 16:00:00,21.92,60.59,
809,S02,2025-02-04 17:00:00,23.44,36.89,1.816
810,S02,2025-02-04 18:00:00,22.52,40.44,0.429
811,S02,2025-02-04 19:00:00,22.62,48.5,0.845
812,S02,2025-02-04 20:00:00,21.8,57.69,1.445
813,S02,2025-02-04 21:00:00,24.37,27.91,0.63
814,S02,2025-02-04 22:00:00,24.2,54.65,1.117
815,S02,2025-02-04 23:00:00,21.39,56.48,1.293
816,S02,2025-02-05 00:00:00,22.48,47.54,0.754
817,S02,2025-02-05 01:00:00,22.72,26.16,2.209
818,S02,2025-02-05 02:00:00,22.94,37.85,0.564
819,S02,2025-02-05 03:00:00,20.26,,0.761
820,S02,2025-02-05 04:00:00,20.22,47.8,0.763
821,S02,2025-02-05 05:00:00,17.47,32.61,0.607
822,S02,2025-02-05 06:00:00,23.36,42.5,0.732
823,S02,2025-02-05 07:00:00,14.84C,52.05,2.015
824,S02,2025-02-05 08:00:00,20.23,39.5,2.706
825,S02,2025-02-05 09:00:00,20.53,41.94,0.249
826,S02,2025-02-05 10:00:00,24.27,40.33,1.436
827,S02,2025-02-05 11:00:00,21.85C,30.82,0.479
828,S02,2025-02-05 12:00:00,19.11,41.36,1.712
829,S02,2025-02-05 13:00:00,17.87,42.77,0.371
830,S02,2025-02-05 14:00:00,20.11,52.39,1.198
831,S02,2025-02-05 15:00:00,22.77,,2.923
832,S02,2025-02-05 16:00:00,22.77,31.89,1.241
833,S02,2025-02-05 17:00:00,22.16,40.03,1.476
834,S02,2025-02-05 18:00:00,20.85,36.12,2.829
835,S02,2025-02-05 19:00:00,22.42,50.5,2.415
836,S02,2025-02-05 20:00:00,26.19,39.34,0.883
837,S02,2025-02-05 21:00:00,20.05,29.36,0.807
838,S02,2025-02-05 22:00:00,23.6,50.95,2.579
839,S02,2025-02-05 23:00:00,28.51,44.17,1.636
840,S02,2025-02-06 00:00:00,21.86,46.7,0.37
841,S02,2025-02-06 01:00:00,18.98,,1.862
842,S02,2025-02-06 02:00:00,22.48,55.47,0.583
843,S02,2025-02-06 03:00:00,18.39,35.78,3.209
844,S02,2025-02-06 04:00:00,20.82C,51.14,2.268
845,S02,2025-02-06 05:00:00,25.61,45.64,0.473
846,S02,2025-02-06 06:00:00,26.78,45.49,1.041
847,S02,2025-02-06 07:00:00,16.12,43.94,1.748
848,S02,2025-02-06 08:00:00,23.5,40.27,0.378
849,S02,2025-02-06 09:00:00,27.4,47.04,0.275
850,S02,2025-02-06 10:00:00,20.06,45.21,0.108
851,S02,2025-02-06 11:00:00,22.63,,1.315
852,S02,2025-02-06 12:00:00,26.52,59.74,1.895
853,S02,2025-02-06 13:00:00,20.67,35.09,1.281
854,S02,2025-02-06 14:00:00,23.66,64.29,2.13
855,S02,2025-02-06 15:00:00,22.27,55.73,1.092
856,S02,2025-02-06 16:00:00,16.82,33.55,1.562
857,S02,2025-02-06 17:00:00,23.79,43.62,0.033
858,S02,2025-02-06 18:00:00,22.35,44.9,1.022
859,S02,2025-02-06 19:00:00,25.83,56.58,1.072
860,S02,2025-02-06 20:00:00,29.48,35.28,0.849
861,S02,2025-02-06 21:00:00,25.4,61.96,3.01
862,S02,2025-02-06 22:00:00,22.4,34.16,2.945
863,S02,2025-02-06 23:00:00,25.0,41.33,1.874
864,S02,2025-02-07 00:00:00,20.81,38.82,3.479
865,S02,2025-02-07 01:00:00,23.42,32.59,0.321
866,S02,2025-02-07 02:00:00,16.18,33.69,1.459
867,S02,2025-02-07 03:00:00,17.15,39.08,1.1
868,S02,2025-02-07 04:00:00,14.66,42.29,1.061
869,S02,2025-02-07 05:00:00,22.77,,1.374
870,S02,2025-02-07 06:00:00,21.04,35.7,1.386
871,S02,2025-02-07 07:00:00,19.33,19.23,0.69
872,S02,2025-02-07 08:00:00,19.22,42.16,1.521
873,S02,2025-02-07 09:00:00,19.83,63.64,0.762
874,S02,2025-02-07 10:00:00,18.92,61.44,2.472
875,S02,2025-02-07 11:00:00,20.89,56.45,0.936
876,S02,2025-02-07 12:00:00,20.52C,41.01,0.631
877,S02,2025-02-07 13:00:00,26.32,50.06,0.841
878,S02,2025-02-07 14:00:00,23.27,39.62,0.184
879,S02,2025-02-07 15:00:00,19.99C,40.26,0.483
880,S02,2025-02-07 16:00:00,20.85,46.51,0.832
881,S02,2025-02-07 17:00:00,26.35,55.1,0.651
882,S02,2025-02-07 18:00:00,24.26,40.03,0.396
883,S02,2025-02-07 19:00:00,23.94,38.4,1.523
884,S02,2025-02-07 20:00:00,25.36,44.61,0.385
885,S02,2025-02-07 21:00:00,28.11C,30.19,0.456
886,S02,2025-02-07 22:00:00,19.85,53.48,0.717
887,S02,2025-02-07 23:00:00,21.41,55.11,1.017
888,S02,2025-02-08 00:00:00,14.98,56.74,0.666
889,S02,2025-02-08 01:00:00,21.83,52.66,0.734
890,S02,2025-02-08 02:00:00,19.36,39.08,0.976
891,S02,2025-02-08 03:00:00,18.63C,42.62,0.926
892,S02,2025-02-08 04:00:00,18.51,35.65,0.882
893,S02,2025-02-08 05:00:00,23.02,48.06,1.466
894,S02,2025-02-08 06:00:00,20.67,,0.705
895,S02,2025-02-08 07:00:00,19.66,35.23,0.37
896,S02,2025-02-08 08:00:00,25.17,51.51,2.129
897,S02,2025-02-08 09:00:00,18.41,58.68,1.611
898,S02,2025-02-08 10:00:00,17.91,34.64,2.585
899,S02,2025-02-08 11:00:00,29.63,66.19,
900,S02,2025-02-08 12:00:00,20.9,38.38,1.859
901,S02,2025-02-08 13:00:00,20.52,43.96,0.121
902,S02,2025-02-08 14:00:00,20.12,49.17,1.894
903,S02,2025-02-08 15:00:00,22.04,54.27,1.641
904,S02,2025-02-08 16:00:00,24.95,52.94,0.578
905,S02,2025-02-08 17:00:00,25.01,42.56,0.397
906,S02,2025-02-08 18:00:00,24.53,38.5,1.355
907,S02,2025-02-08 19:00:00,22.21,21.76,0.959
908,S02,2025-02-08 20:00:00,18.73,39.99,0.255
909,S02,2025-02-08 21:00:00,24.2,57.59,3.483
910,S02,2025-02-08 22:00:00,28.06,37.17,1.513
911,S02,2025-02-08 23:00:00,26.86,51.15,2.711
912,S02,2025-02-09 00:00:00,19.7C,52.08,1.695
913,S02,2025-02-09 01:00:00,22.76,46.72,0.561
914,S02,2025-02-09 02:00:00,19.34,39.51,0.714
915,S02,2025-02-09 03:00:00,20.48,39.53,3.334
916,S02,2025-02-09 04:00:00,17.1C,44.57,0.694
917,S02,2025-02-09 05:00:00,20.0,27.53,0.534
918,S02,2025-02-09 06:00:00,21.52,58.96,3.161
919,S02,2025-02-09 07:00:00,20.74,34.61,0.221
920,S02,2025-02-09 08:00:00,23.71,38.78,
921,S02,2025-02-09 09:00:00,27.2,38.85,
922,S02,2025-02-09 10:00:00,25.66,42.13,1.266
923,S02,2025-02-09 11:00:00,20.94,48.83,0.486
924,S02,2025-02-09 12:00:00,19.81,57.07,2.874
925,S02,2025-02-09 13:00:00,20.19,47.29,0.954
926,S02,2025-02-09 14:00:00,19.37C,60.73,1.123
927,S02,2025-02-09 15:00:00,22.55,41.38,0.232
928,S02,2025-02-09 16:00:00,23.86,51.97,1.377
929,S02,2025-02-09 17:00:00,23.3,53.0,0.391
930,S02,2025-02-09 18:00:00,23.48,46.54,1.508
931,S02,2025-02-09 19:00:00,23.52C,51.75,1.321
932,S02,2025-02-09 20:00:00,22.8,34.95,
933,S02,2025-02-09 21:00:00,21.12,58.32,2.65
